61	72	1.898005e-09
61	-119	1.086522e-15
61	173	8.465277e-11
61	-214	4.360721e-11
62	63	1.000000e+00
-62	63	1.047510e-15
63	64	1.000000e+00
64	65	9.999997e-01
64	68	7.730318e-14
65	-66	2.171580e-20
65	66	1.000000e+00
66	67	1.000000e+00
67	68	9.999997e-01
68	69	1.000000e+00
-68	-105	2.800220e-15
69	70	1.000000e+00
70	71	1.000000e+00
70	-71	1.387919e-15
-72	-86	3.050166e-12
-72	-180	1.636309e-15
-72	213	6.459307e-09
72	73	2.013802e-06
72	86	9.982763e-01
72	-177	3.019960e-17
73	74	9.999994e-01
73	-74	7.734801e-14
73	89	4.024853e-17
-73	82	3.642781e-10
-73	-85	9.947464e-01
74	75	9.999994e-01
74	-77	5.326497e-15
74	116	1.164580e-15
-74	75	7.730387e-14
75	76	2.411870e-01
75	-76	2.505383e-01
75	-77	4.415225e-13
75	77	6.292135e-14
-75	79	4.279394e-16
-75	-124	4.029165e-14
-76	77	2.610963e-01
76	77	2.472557e-01
77	78	9.998754e-01
77	79	1.010031e-08
78	79	9.998758e-01
-79	-82	1.134719e-10
-79	-180	4.977964e-13
-79	-186	4.502641e-17
79	80	9.999997e-01
79	81	7.730322e-14
80	81	9.999997e-01
80	-150	3.025414e-15
81	-82	6.219597e-10
81	82	9.996978e-01
-82	83	2.957554e-05
82	83	9.005799e-01
82	-85	7.881703e-08
82	-180	1.455400e-14
83	84	1.581800e-06
83	-86	9.962344e-01
-83	186	1.359208e-13
84	85	1.000000e+00
84	129	1.989821e-16
-84	87	9.983215e-01
85	86	2.011926e-06
86	87	1.582251e-06
87	88	9.996920e-01
87	89	9.463681e-08
87	91	1.547395e-17
-88	-89	1.547858e-17
88	89	9.996915e-01
88	212	1.547856e-17
89	90	1.000000e+00
-89	147	1.547386e-17
-89	162	1.547398e-17
90	91	1.000000e+00
91	116	6.663894e-10
91	-164	1.310641e-10
-92	-168	9.197626e-15
92	93	1.000000e+00
92	-93	1.075589e-15
92	214	8.463375e-21
92	-214	2.917792e-17
94	95	1.000000e+00
94	-97	2.923993e-20
94	-101	1.855511e-18
-94	-160	1.274019e-10
95	96	1.464441e-10
95	-97	9.999994e-01
96	97	9.999997e-01
-96	98	9.988294e-01
97	98	9.022464e-11
-97	98	8.975622e-11
98	99	1.000000e+00
99	100	1.000000e+00
-100	101	8.463144e-21
100	101	1.000000e+00
101	102	9.999999e-01
101	-198	9.995000e-12
102	103	1.000000e+00
102	-174	1.663720e-17
-102	104	2.875217e-18
103	104	1.000000e+00
104	105	1.000000e+00
105	144	8.980685e-11
-106	114	9.983213e-01
106	107	1.000000e+00
107	108	9.994525e-01
107	109	4.793848e-09
108	109	9.999912e-01
109	110	9.997561e-01
109	-111	1.159180e-08
-109	112	4.850240e-14
110	111	9.997847e-01
110	112	1.024612e-08
-110	111	1.026552e-08
-110	112	1.659195e-09
111	112	9.997556e-01
112	113	9.999982e-01
112	185	5.002767e-13
113	114	5.230576e-04
114	115	1.000000e+00
115	-116	1.441418e-13
115	-204	9.164676e-13
115	210	1.949852e-09
116	117	9.999999e-01
116	-201	9.784615e-19
117	118	9.994506e-01
117	-120	1.212997e-04
117	-122	3.041923e-14
-117	-122	1.437131e-16
-117	-125	9.375157e-16
-117	126	1.006549e-15
-117	210	6.158866e-14
118	119	9.999998e-01
118	-124	6.300689e-09
-118	119	6.774863e-12
-118	-124	1.515982e-05
119	120	9.999997e-01
119	121	5.278171e-08
-119	122	2.358382e-20
-119	-124	4.315390e-14
120	121	6.322207e-02
120	-124	9.940182e-02
-121	-123	2.748406e-11
-121	125	9.268327e-02
-121	-125	9.193178e-05
121	122	1.000000e+00
121	-122	1.547387e-17
122	123	9.993843e-01
122	-123	9.463745e-08
-123	124	9.463784e-08
123	124	9.993843e-01
-124	164	1.548729e-17
-124	-187	1.640273e-15
124	125	2.255248e-01
125	126	9.993845e-01
-125	126	8.252545e-05
126	127	1.000000e+00
127	128	1.000000e+00
-127	-180	4.102185e-19
128	129	2.010716e-10
129	130	1.000000e+00
-129	-130	3.866731e-12
-129	-139	8.788564e-13
-129	139	1.962612e-17
130	131	7.049085e-07
130	-139	9.983207e-01
131	132	1.000000e+00
-131	140	9.983215e-01
132	-133	1.999416e-09
132	133	8.391944e-04
132	134	9.986363e-01
-133	142	4.317767e-14
133	134	4.164385e-04
133	135	5.190341e-08
133	-141	1.090162e-12
134	135	9.999997e-01
135	136	9.999997e-01
135	137	7.730318e-14
135	-139	6.647409e-17
136	137	9.999997e-01
137	138	1.000000e+00
138	139	1.000000e+00
138	-146	8.463151e-21
139	140	7.049089e-07
140	141	1.000000e+00
141	142	1.000000e+00
142	-143	2.672162e-14
142	143	1.000000e+00
144	145	9.999994e-01
144	-149	7.798909e-14
-144	210	6.125032e-11
145	146	1.000000e+00
-145	150	7.798903e-14
146	147	1.000000e+00
146	211	8.554632e-21
-147	-149	2.201160e-20
-147	-210	1.095323e-20
-147	-212	1.614689e-15
147	148	1.000000e+00
148	149	1.000000e+00
149	150	9.999994e-01
-151	-161	1.288121e-15
-151	-197	2.837851e-09
151	152	1.000000e+00
152	153	9.999997e-01
152	154	7.730306e-14
153	154	9.999997e-01
154	155	9.999997e-01
154	158	7.730306e-14
155	156	1.000000e+00
156	157	1.000000e+00
157	158	9.999997e-01
158	159	1.000000e+00
159	160	1.000000e+00
161	162	1.000000e+00
161	-171	5.963567e-16
-161	171	1.102683e-10
-161	-172	3.271687e-14
162	163	1.000000e+00
-162	-169	1.133001e-19
163	164	1.000000e+00
-163	164	8.463151e-21
165	166	1.000000e+00
166	167	1.000000e+00
166	-168	1.633053e-18
-167	-170	9.818978e-18
167	168	1.000000e+00
168	169	9.999964e-01
168	-169	1.528923e-12
168	-170	2.078279e-14
168	-171	1.060848e-12
-168	-170	5.645134e-19
-169	170	4.650377e-13
-169	-170	7.040818e-19
-169	171	2.044186e-12
169	170	9.999972e-01
169	-172	1.108888e-10
169	-199	1.045625e-14
-170	172	1.335889e-14
-170	-172	1.371816e-16
170	171	9.999975e-01
171	172	9.999563e-01
-173	174	4.370810e-16
-173	178	2.145008e-17
-173	-199	2.860504e-11
173	174	1.000000e+00
173	175	1.663725e-17
-174	-178	3.761390e-17
174	175	9.992916e-01
174	-175	1.264835e-07
175	176	9.992920e-01
-175	176	1.242678e-07
176	177	1.000000e+00
176	178	8.463154e-21
177	178	1.000000e+00
178	-179	2.784881e-01
178	179	2.230483e-01
178	180	1.671860e-13
-179	180	2.784881e-01
179	180	2.230483e-01
180	181	9.999999e-01
180	207	1.269175e-12
-180	188	9.051286e-16
181	182	9.998923e-01
181	183	1.081118e-08
182	183	9.998754e-01
-183	-185	3.168142e-12
-183	208	4.577933e-15
183	-184	9.983210e-01
183	184	7.049085e-07
183	-208	2.555643e-17
184	185	7.049089e-07
184	-185	7.867432e-14
-184	185	9.983213e-01
-186	-204	3.081012e-09
186	187	9.999994e-01
186	-193	1.413107e-10
187	188	1.000000e+00
187	191	2.440051e-15
-187	194	1.411977e-10
188	189	1.000000e+00
189	190	2.755142e-01
189	-194	1.157037e-04
189	-196	3.162005e-09
190	-191	8.252545e-05
190	191	9.993843e-01
190	197	2.466402e-11
-190	192	8.320017e-02
-190	195	8.252539e-05
-191	192	8.252550e-05
-191	197	2.466401e-11
191	192	1.965098e-01
191	197	8.317568e-02
192	193	9.996924e-01
192	194	2.458915e-07
193	194	9.981853e-01
194	195	9.993848e-01
195	196	9.996924e-01
195	197	8.250123e-05
196	197	4.431610e-01
198	199	1.519123e-10
-198	199	9.999994e-01
199	-209	4.206173e-11
200	201	9.993848e-01
200	-202	1.033085e-04
-200	203	9.983213e-01
201	202	1.000000e+00
202	203	4.659154e-04
202	210	1.020135e-05
203	204	1.000000e+00
205	206	9.988543e-01
205	207	4.462780e-07
206	207	9.995679e-01
207	208	1.000000e+00
207	-209	5.436348e-16
208	209	1.000000e+00
208	-209	9.087063e-16
210	211	1.000000e+00
211	212	1.000000e+00
213	214	1.000000e+00
