30	31	9.984603e-01
31	32	9.870786e-01
-31	60	9.929575e-11
32	40	9.685695e-10
32	94	1.054048e-10
32	111	9.930531e-11
32	-116	9.964206e-11
33	34	9.934612e-01
33	35	4.436579e-04
33	-41	4.200339e-10
-34	-55	4.233335e-10
34	35	8.841193e-01
34	36	2.559010e-03
34	-36	1.074447e-08
35	36	8.841624e-01
35	38	4.441510e-04
36	37	9.999795e-01
37	38	9.934744e-01
-38	-59	2.148557e-10
38	39	1.000000e+00
39	-113	1.083496e-10
-40	-51	9.970532e-11
-40	-98	7.103824e-13
-40	116	1.561876e-08
40	-41	4.217591e-05
40	41	9.870415e-01
40	-73	2.127513e-10
-41	42	4.190532e-05
41	42	9.869848e-01
41	-44	4.017774e-12
41	65	2.154925e-10
42	-43	1.071610e-01
42	43	4.534485e-01
42	-44	9.600884e-12
42	44	2.288258e-09
-42	47	4.246507e-12
-43	44	1.080816e-01
43	44	4.493909e-01
44	45	9.999977e-01
-45	-51	1.720085e-10
45	46	9.999981e-01
45	47	3.647723e-12
46	47	9.999973e-01
-47	-50	3.125597e-10
-47	-98	1.504877e-14
-47	-101	4.236757e-12
47	48	9.935443e-01
47	49	4.185814e-05
48	49	9.934955e-01
48	-79	2.209981e-10
49	-50	8.798192e-03
49	50	9.617530e-01
-50	-51	4.535129e-09
-50	51	7.796340e-03
50	-51	3.541947e-05
50	51	1.857377e-01
50	-98	1.037681e-10
-51	52	2.981365e-04
51	52	9.978611e-01
-52	77	6.505901e-13
52	-58	7.107947e-13
52	65	9.968012e-11
53	-54	6.509211e-13
53	54	9.999998e-01
53	-116	6.506069e-13
53	116	6.505364e-13
-53	-90	2.251994e-10
55	56	4.363118e-03
55	-57	9.869653e-01
55	-58	1.470316e-12
-55	-86	1.099356e-10
-56	58	6.329478e-02
56	57	9.935424e-01
57	58	2.609159e-03
-57	58	2.595863e-03
58	59	9.999998e-01
60	61	9.989694e-01
60	64	1.267505e-08
-60	64	2.979747e-04
-61	62	1.041629e-06
61	62	9.989794e-01
62	63	9.903255e-01
62	64	3.889176e-03
63	64	4.020046e-01
64	-111	9.959781e-11
64	114	9.892537e-10
65	66	9.999997e-01
65	-110	7.063745e-13
-66	114	7.181817e-13
66	67	9.904340e-01
66	-67	9.570016e-08
66	68	4.760006e-03
67	68	4.975874e-01
68	69	1.121954e-10
-68	-116	1.718288e-08
69	70	9.935086e-01
69	71	4.177445e-05
69	87	2.039908e-10
-69	-71	2.041826e-10
70	71	9.935443e-01
71	72	9.935036e-01
71	73	6.056768e-05
72	73	9.904683e-01
73	80	9.960217e-11
-74	114	1.064294e-10
74	75	9.861544e-01
74	-78	4.497571e-05
75	76	9.999999e-01
-75	79	4.487432e-05
76	77	9.999997e-01
76	115	4.231071e-15
77	78	1.000000e+00
-77	-78	1.336438e-12
-77	-114	4.257911e-15
-77	-115	6.903302e-13
78	79	9.870877e-01
80	81	9.935420e-01
80	82	4.183942e-05
-80	-107	1.267720e-09
81	82	9.934803e-01
81	-85	4.226228e-10
82	83	9.935443e-01
82	86	4.182077e-05
-82	86	4.198537e-10
83	84	1.000000e+00
84	85	1.000000e+00
85	86	9.934810e-01
-87	-91	2.260406e-10
-87	93	8.262093e-10
-87	-93	9.979604e-11
88	89	1.000000e+00
89	90	9.999999e-01
90	-91	5.093390e-05
90	91	9.856422e-01
90	-92	8.462224e-10
90	93	5.075568e-10
-90	-92	1.489327e-12
-91	92	8.947335e-10
-91	-92	5.114680e-10
-91	93	5.066104e-05
91	92	9.927419e-01
91	-93	8.856302e-10
91	-109	2.255551e-10
-92	-93	2.256348e-10
92	93	9.927570e-01
-94	-109	9.965163e-11
94	95	9.999998e-01
95	96	9.999999e-01
95	97	4.234090e-15
-95	-97	1.464391e-13
96	97	9.999999e-01
97	98	9.999992e-01
98	99	9.999998e-01
99	100	9.999999e-01
-100	113	4.632721e-15
101	102	9.870984e-01
101	-106	4.175154e-05
-101	-111	1.238772e-09
102	103	9.999999e-01
102	105	3.054067e-14
-102	107	4.168109e-05
103	104	9.996683e-01
-104	106	7.452830e-08
104	-105	9.533866e-09
104	105	9.999619e-01
-105	106	8.434557e-09
105	106	9.988135e-01
106	107	9.871295e-01
-108	109	9.870987e-01
108	109	3.235808e-03
109	-113	1.000175e-10
110	111	9.983233e-01
110	114	1.497242e-08
-110	-111	1.019328e-10
-110	111	2.320093e-06
112	113	9.999997e-01
114	115	9.999998e-01
