19	20	7.614960e-01
20	21	1.766075e-01
20	25	8.451326e-10
20	138	1.041426e-09
-20	-124	5.861802e-11
-21	22	1.296749e-04
-21	167	7.127556e-08
21	22	9.993742e-01
21	47	8.456084e-12
21	90	1.223771e-11
21	133	7.941413e-12
21	-134	2.141713e-11
-22	-91	5.729372e-12
22	130	1.656762e-11
22	-167	8.649017e-15
23	24	1.000000e+00
-23	-55	3.056818e-12
-25	-34	9.024792e-12
25	26	9.979319e-01
25	27	1.034060e-03
26	27	5.000000e-01
27	28	9.958680e-01
27	-34	4.393178e-06
-28	35	4.390051e-06
28	29	9.999994e-01
28	30	2.170804e-11
28	-34	1.522245e-12
28	-79	2.324570e-14
29	30	9.996616e-01
29	-31	5.537042e-07
-30	35	3.083655e-10
-30	-76	3.595167e-12
30	31	1.000000e+00
31	32	3.145371e-01
31	-32	2.220574e-03
-31	-33	7.230922e-18
32	33	9.898794e-01
32	85	1.251804e-09
-32	33	2.220307e-03
33	34	1.000000e+00
-33	78	1.769372e-09
34	35	9.957409e-01
-35	-80	6.654184e-15
35	-80	8.263352e-15
-36	-59	1.014108e-14
36	37	9.958680e-01
36	-42	4.277118e-06
-37	43	4.277118e-06
37	38	1.000000e+00
38	39	1.000000e+00
39	40	2.857249e-01
39	-41	1.240147e-01
39	42	4.643035e-02
39	-162	1.205047e-12
-40	41	8.578367e-02
40	41	4.307863e-01
40	42	1.450103e-01
41	42	2.680234e-01
42	43	9.958680e-01
-42	82	5.790807e-10
43	-44	9.958657e-01
43	44	4.277192e-06
43	45	5.549924e-12
44	45	4.277195e-06
-44	45	9.958656e-01
45	53	3.933878e-10
45	-95	1.053007e-09
45	138	1.127175e-11
45	143	2.137992e-11
45	161	1.682362e-12
45	-174	2.413461e-12
46	47	9.979248e-01
46	48	1.690678e-05
46	-56	5.550032e-12
-47	-76	6.528636e-12
47	48	8.104236e-01
47	49	3.334330e-02
47	-49	9.157626e-10
48	49	8.106245e-01
48	51	1.690698e-05
49	50	9.999976e-01
50	51	9.979271e-01
-51	-81	1.192424e-11
51	52	1.000000e+00
53	-54	2.281635e-01
53	54	7.652139e-01
53	-150	1.580756e-14
-53	-142	1.483415e-14
-53	174	4.872255e-09
-54	55	2.055981e-03
-54	-65	3.948028e-11
-54	-138	3.078859e-14
54	55	7.417109e-03
54	-140	4.550678e-14
55	56	9.958633e-01
55	-56	4.277385e-06
55	93	6.335277e-15
-55	-69	1.950420e-09
-56	57	4.277145e-06
56	57	9.958632e-01
56	-59	1.908068e-14
57	-58	2.652913e-01
57	58	2.346796e-01
57	59	2.031774e-11
57	-59	3.843930e-14
-58	59	2.665912e-01
58	59	2.344163e-01
59	60	9.999999e-01
59	64	9.802000e-14
60	61	9.999997e-01
60	64	1.863324e-14
-60	-165	1.002302e-14
-61	-69	1.020709e-12
61	62	1.057329e-03
61	63	9.957198e-01
62	63	1.483677e-03
62	-63	6.689368e-04
-62	64	1.058814e-03
63	64	9.957598e-01
-64	-66	3.343853e-11
-64	-142	3.687019e-14
-64	-146	5.682676e-12
64	65	9.979319e-01
64	67	1.223914e-05
65	-66	4.047030e-11
65	66	4.834362e-01
65	-115	1.101613e-10
-66	68	2.667961e-01
66	67	7.971775e-01
66	-67	3.972841e-02
66	-142	5.752720e-14
67	68	3.865085e-01
68	69	9.987598e-01
68	-69	3.749706e-07
-68	146	5.813016e-12
69	70	9.987604e-01
-69	70	3.915175e-07
70	71	1.000000e+00
71	-80	5.081972e-15
71	92	3.043751e-12
72	73	1.000000e+00
-72	133	1.683256e-12
-72	-134	1.060599e-11
73	74	1.000000e+00
73	75	7.241736e-18
73	-174	3.489770e-15
73	174	3.489536e-15
-74	75	7.236702e-18
74	75	1.000000e+00
-76	-128	1.635056e-11
76	77	6.334951e-02
76	-78	6.528529e-12
76	-79	9.345009e-01
76	-80	8.309892e-15
77	78	6.058472e-01
77	-79	8.933079e-07
-77	-79	2.312064e-11
-78	80	7.640640e-02
78	79	9.979295e-01
79	80	8.873358e-04
-79	80	8.111412e-04
80	81	1.000000e+00
82	83	9.939486e-01
82	84	3.506915e-05
82	91	3.014396e-09
-82	91	1.348247e-04
-83	87	8.187555e-09
-83	89	3.291097e-10
83	84	9.937979e-01
83	87	7.570989e-08
84	85	2.699858e-03
84	87	9.872311e-01
-85	-88	2.699858e-03
-85	-90	7.592419e-03
85	86	4.674000e-01
85	90	1.880295e-03
-86	91	1.240148e-01
86	87	3.267983e-03
86	-90	2.281974e-01
-87	108	2.214844e-11
87	88	9.999998e-01
87	89	2.540933e-11
-88	90	1.588177e-13
88	89	9.939336e-01
89	90	9.940366e-01
90	91	1.789242e-01
91	-161	1.683516e-12
91	167	5.307543e-10
92	93	1.000000e+00
92	-160	2.760806e-15
93	94	1.000000e+00
-94	-98	7.443651e-18
-94	98	1.988902e-12
-94	-144	4.258815e-13
-94	167	6.240249e-15
94	95	9.978899e-01
94	96	6.659693e-04
94	-97	1.166776e-08
94	97	1.761716e-09
95	96	4.408532e-01
95	97	1.256199e-01
96	97	4.408532e-01
96	98	1.580530e-01
97	98	4.972106e-01
98	99	1.000000e+00
99	100	2.214675e-11
-100	-101	1.240403e-08
-100	-104	3.056754e-12
100	101	3.918644e-01
100	-102	5.154247e-07
100	102	2.023425e-01
100	103	7.633630e-02
100	130	3.454124e-09
101	102	4.821349e-01
102	103	3.220460e-01
102	104	1.032879e-03
103	104	9.979295e-01
-103	104	1.730426e-09
104	105	9.979295e-01
104	108	4.277232e-06
105	106	1.000000e+00
106	107	1.000000e+00
107	108	9.979295e-01
108	116	1.683569e-12
109	110	9.958561e-01
109	-114	4.289556e-06
-109	167	1.150619e-11
110	111	1.000000e+00
-110	115	4.289500e-06
111	112	9.999986e-01
111	113	1.919956e-12
111	173	2.887798e-17
112	113	9.999986e-01
-113	-114	2.491527e-14
-113	-167	2.847723e-17
-113	-173	5.644276e-14
113	114	1.000000e+00
114	115	9.958657e-01
115	-168	3.504713e-15
-116	-157	7.910367e-10
116	117	9.979319e-01
116	127	4.277180e-06
117	118	9.999976e-01
118	119	1.000000e+00
-118	127	5.561403e-12
119	120	1.000000e+00
120	121	1.000000e+00
121	122	1.000000e+00
122	123	1.000000e+00
123	124	1.000000e+00
124	125	9.999976e-01
125	126	1.000000e+00
126	127	9.979271e-01
126	166	3.972496e-12
127	128	1.000000e+00
129	130	9.926957e-01
-130	-135	1.948330e-11
-130	137	1.979931e-09
-130	-137	1.021437e-11
131	132	9.998177e-01
131	133	3.949296e-08
132	133	9.997787e-01
133	134	9.999999e-01
133	-134	4.870239e-11
-134	136	7.110146e-15
-134	-136	1.104129e-14
134	-135	1.537439e-05
134	135	9.852840e-01
134	-136	1.899769e-10
135	136	9.978317e-01
135	-137	5.306211e-10
135	-159	5.928943e-12
-135	136	2.727536e-09
-135	-136	1.802693e-11
-135	137	1.397353e-05
-136	-137	3.173485e-12
136	137	9.978424e-01
138	139	1.000000e+00
-138	-159	2.172446e-12
-138	-170	4.129728e-12
139	140	1.000000e+00
139	141	7.231065e-18
-139	-141	6.949127e-17
140	141	1.000000e+00
141	142	1.000000e+00
-141	-149	7.422083e-18
142	143	9.999993e-01
142	145	9.070691e-11
143	-144	3.607348e-05
143	144	9.881990e-01
-144	145	3.801866e-05
144	145	9.871300e-01
-145	163	1.969180e-14
-146	-161	7.619529e-10
146	147	9.958657e-01
146	-156	4.277229e-06
-147	157	4.277118e-06
147	148	9.979256e-01
147	-148	6.931432e-11
147	149	1.237555e-05
148	149	9.938538e-01
148	-149	4.105298e-13
-148	-149	7.356467e-15
149	150	1.000000e+00
-149	-150	1.926729e-14
-149	150	1.013928e-13
150	151	1.000000e+00
150	-156	6.814342e-15
151	152	9.997725e-01
-152	156	3.874901e-08
152	-153	2.540298e-08
152	153	9.990437e-01
152	-154	2.898229e-08
152	155	1.682702e-12
-153	154	3.915175e-07
153	154	9.990447e-01
153	155	3.869345e-08
154	155	9.994418e-01
154	156	2.542645e-08
155	156	9.996702e-01
156	157	9.958657e-01
-158	159	9.958680e-01
158	159	1.034065e-03
159	-165	5.241585e-12
-160	161	3.914877e-07
-160	-161	5.166422e-12
160	161	9.993720e-01
162	163	1.000000e+00
163	-164	4.716519e-05
163	164	9.888084e-01
163	165	5.983485e-12
-164	165	1.790568e-05
164	165	9.890405e-01
166	167	9.999087e-01
-167	172	3.837859e-12
167	168	1.000000e+00
168	169	1.000000e+00
168	170	1.093604e-17
-168	169	7.559456e-18
-168	-169	1.080749e-17
-168	170	1.146129e-17
-169	170	1.224113e-16
-169	-170	6.426866e-15
-169	-172	7.452376e-18
169	170	1.000000e+00
170	171	9.979226e-01
170	172	4.286818e-06
171	172	9.979294e-01
172	173	1.000000e+00
